,price,bedrooms,bathrooms,has_basement,sqft_living,sqft_lot,liv/lot,view,age,age_decade,condition,grade,reno?,reno_age,lat,long,zipcode,zipcode_mean_price,zipcode_median_price,zipcode_mode_price,zip_rank_price,zipcode_mean_lot,zipcode_mean_liv,pop_den_by_zip
10980,554950.0,4,1.75,1,1740,4816,0.36129568106312293,0.0,73,7,5,7,0,0.0,47.5758,-122.382,98116,604844.74,559000.0,625000.0,3,4854.48,1830.22,7523
10981,326000.0,6,3.0,1,2580,8064,0.31994047619047616,0.0,102,10,3,7,0,0.0,47.5549,-122.287,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
10982,580000.0,4,1.75,1,1720,6975,0.24659498207885305,0.0,40,4,3,8,0,0.0,47.6506,-122.12100000000001,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
10983,699000.0,3,2.5,1,2740,18455,0.14846924952587376,1.0,38,3,4,10,0,0.0,47.5585,-122.215,98040,948361.13,905000.0,1200000.0,5,12247.3,2699.47,3591
10984,757000.0,3,2.75,1,2610,11290,0.23117803365810452,0.0,30,3,3,7,0,0.0,47.6632,-122.20100000000001,98033,707447.32,659000.0,675000.0,4,9818.57,2219.42,3696
10985,335000.0,3,1.75,0,1400,7920,0.17676767676767677,0.0,50,5,3,7,0,0.0,47.7312,-122.20200000000001,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
10986,660000.0,3,2.0,1,2570,28500,0.09017543859649123,0.0,32,3,3,9,0,0.0,47.7318,-122.13799999999999,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
10987,540000.0,4,2.75,0,2830,7334,0.38587401145350425,0.0,10,1,3,8,0,0.0,47.4868,-122.141,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
10988,320000.0,5,2.25,0,2630,8625,0.30492753623188407,0.0,49,4,3,8,0,0.0,47.3619,-122.287,98032,250097.02,249000.0,240000.0,1,9792.51,1729.97,2024
10989,280000.0,3,2.5,0,1580,7918,0.19954533973225563,0.0,21,2,3,7,0,0.0,47.4431,-122.19,98055,300024.22,292500.0,290000.0,1,7870.52,1776.27,4585
10990,324000.0,3,2.0,0,1540,10931,0.14088372518525294,3.0,26,2,3,7,0,0.0,47.495,-121.77600000000001,98045,385749.5,372250.0,280000.0,2,16226.62,1840.36,41
10991,300000.0,3,1.0,1,2120,7735,0.27407886231415646,0.0,48,4,4,7,0,0.0,47.4869,-122.12299999999999,98059,483233.17,429475.0,320000.0,2,11011.6,2384.58,1725
10992,360000.0,3,1.75,0,1830,10000,0.183,0.0,102,10,4,7,1,51.0,47.74100000000001,-121.979,98019,407425.84,398000.0,325000.0,2,11871.64,2135.42,141
10993,600000.0,3,2.5,0,2260,10153,0.22259430710134936,0.0,28,2,3,10,0,0.0,47.64100000000001,-122.068,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
10995,599950.0,3,3.25,0,1830,1804,1.0144124168514412,0.0,1,0,3,8,0,0.0,47.6945,-122.37700000000001,98117,576834.81,544000.0,575000.0,3,4636.39,1692.04,7953
10996,190000.0,4,1.0,1,1190,7920,0.15025252525252525,0.0,64,6,3,6,0,0.0,47.5305,-122.37100000000001,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
10997,350000.0,4,1.75,1,2310,9002,0.25660964230171074,0.0,45,4,3,7,0,0.0,47.731,-122.166,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
10998,522000.0,3,1.0,0,1230,4600,0.2673913043478261,0.0,86,8,3,7,0,0.0,47.5616,-122.39200000000001,98116,604844.74,559000.0,625000.0,3,4854.48,1830.22,7523
10999,850000.0,3,2.5,0,2940,10809,0.2719955592561754,0.0,23,2,3,10,0,0.0,47.5418,-122.13600000000001,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
11000,308000.0,3,1.0,0,1010,8800,0.11477272727272728,0.0,61,6,4,7,0,0.0,47.5483,-122.27799999999999,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
11001,1020000.0,6,2.25,0,2550,5000,0.51,0.0,108,10,4,7,0,0.0,47.6785,-122.396,98117,576834.81,544000.0,575000.0,3,4636.39,1692.04,7953
11002,397500.0,3,1.0,0,1480,5100,0.2901960784313726,0.0,77,7,3,7,1,56.0,47.6915,-122.348,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
11003,186000.0,3,1.75,1,1460,7967,0.18325593071419605,0.0,38,3,3,7,0,0.0,47.3199,-122.374,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
11004,436500.0,5,3.0,1,3110,12429,0.2502212567382734,0.0,38,3,3,8,0,0.0,47.7463,-122.213,98011,488742.38,470000.0,435000.0,3,9762.14,2255.07,3569
11005,710000.0,3,2.0,1,2140,4923,0.43469429209831406,0.0,87,8,4,8,0,0.0,47.6902,-122.339,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
11006,1380000.0,5,3.25,1,3450,6360,0.5424528301886793,0.0,110,11,5,9,0,0.0,47.6133,-122.287,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
11007,450000.0,3,2.25,0,1960,10682,0.1834862385321101,0.0,58,5,3,7,0,0.0,47.6319,-122.124,98008,581616.01,540200.0,480000.0,3,10030.9,2057.97,4437
11008,375000.0,4,2.75,1,1890,5240,0.3606870229007634,0.0,34,3,3,7,0,0.0,47.5528,-122.35600000000001,98106,318981.34,314250.0,325000.0,1,5556.02,1483.36,4161
11009,315000.0,2,1.0,1,2080,14659,0.14189235282079268,0.0,55,5,3,7,0,0.0,47.4858,-122.23100000000001,98178,305357.85,276277.0,315000.0,1,8045.58,1722.62,4966
11010,467500.0,3,1.0,0,1700,4165,0.40816326530612246,0.0,97,9,3,7,0,0.0,47.5569,-122.277,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
11011,330000.0,3,1.0,0,1140,7316,0.1558228540185894,0.0,56,5,3,6,0,0.0,47.527,-122.36200000000001,98106,318981.34,314250.0,325000.0,1,5556.02,1483.36,4161
11012,665000.0,3,2.5,0,3136,54450,0.057594123048668504,0.0,105,10,5,8,0,0.0,47.3999,-122.47200000000001,98070,449294.38,407185.0,295000.0,2,25500.96,1807.97,288
11013,760000.0,4,3.25,0,2590,3889,0.6659809719722294,0.0,2,0,3,9,0,0.0,47.6259,-122.14200000000001,98007,616434.41,553500.0,450000.0,3,10340.61,2183.79,5684
11014,469000.0,3,1.75,1,1480,800,1.85,0.0,1,0,3,8,0,0.0,47.5493,-122.387,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
11015,408000.0,3,3.0,1,1500,1473,1.0183299389002036,0.0,15,1,3,8,0,0.0,47.6063,-122.305,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
11016,851000.0,3,2.75,1,2660,10350,0.2570048309178744,4.0,44,4,4,8,0,0.0,47.5868,-122.116,98008,581616.01,540200.0,480000.0,3,10030.9,2057.97,4437
11017,410000.0,2,2.0,0,1350,3926,0.34386143657666834,0.0,8,0,3,8,0,0.0,47.7192,-122.024,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
11018,235000.0,2,1.0,0,860,10500,0.08190476190476191,0.0,72,7,3,6,0,0.0,47.5662,-121.88600000000001,98024,396955.0,362250.0,275000.0,2,22133.61,1747.5,236
11019,207100.0,2,1.0,0,1000,4500,0.2222222222222222,0.0,99,9,3,6,0,0.0,47.4896,-122.204,98055,300024.22,292500.0,290000.0,1,7870.52,1776.27,4585
11020,560000.0,4,2.5,1,2480,16360,0.15158924205378974,0.0,56,5,5,7,0,0.0,47.7638,-122.265,98028,458486.87,440000.0,400000.0,2,10776.84,2119.75,3606
11021,903000.0,3,2.75,0,3860,12786,0.30189269513530426,0.0,31,3,4,10,0,0.0,47.549,-122.141,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
11022,998500.0,3,1.75,1,2140,4800,0.44583333333333336,0.0,110,11,3,8,0,0.0,47.6311,-122.31200000000001,98112,847094.83,785475.0,1050000.0,4,4070.75,2106.13,6667
11023,268500.0,4,1.75,1,1820,13600,0.1338235294117647,0.0,56,5,3,7,0,0.0,47.3743,-122.295,98032,250097.02,249000.0,240000.0,1,9792.51,1729.97,2024
11024,494950.0,2,1.75,0,2220,33000,0.06727272727272728,0.0,45,4,4,8,0,0.0,47.7403,-122.12899999999999,98072,543459.98,495000.0,565000.0,3,20163.96,2315.65,1231
11025,1130000.0,4,2.5,0,2660,11200,0.2375,0.0,16,1,3,9,0,0.0,47.5894,-122.197,98004,950873.06,912500.0,650000.0,5,11328.53,2209.22,3977
11026,250000.0,3,2.0,0,1470,12096,0.12152777777777778,0.0,73,7,4,6,0,0.0,47.3734,-122.193,98030,294089.77,281000.0,245000.0,1,9210.88,1956.98,4741
11027,449000.0,4,1.75,1,2350,54450,0.04315886134067952,0.0,44,4,4,7,0,0.0,47.4816,-122.005,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
11028,1230000.0,3,2.25,1,2980,7700,0.38701298701298703,0.0,51,5,3,9,0,0.0,47.6336,-122.29,98112,847094.83,785475.0,1050000.0,4,4070.75,2106.13,6667
11029,325000.0,4,2.0,0,1870,7700,0.24285714285714285,0.0,49,4,3,8,0,0.0,47.4619,-122.196,98055,300024.22,292500.0,290000.0,1,7870.52,1776.27,4585
11030,506000.0,5,3.0,1,2430,8000,0.30375,0.0,58,5,4,7,0,0.0,47.603,-122.12,98008,581616.01,540200.0,480000.0,3,10030.9,2057.97,4437
11031,751000.0,4,2.5,0,2790,6538,0.4267360048944631,0.0,12,1,3,9,0,0.0,47.5349,-122.066,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
11032,280000.0,3,2.5,0,1370,22326,0.06136343276896891,0.0,22,2,3,7,0,0.0,47.4469,-121.775,98045,385749.5,372250.0,280000.0,2,16226.62,1840.36,41
11035,665000.0,4,2.25,1,2340,5300,0.44150943396226416,0.0,52,5,5,8,0,0.0,47.6202,-122.11200000000001,98008,581616.01,540200.0,480000.0,3,10030.9,2057.97,4437
11036,450000.0,4,2.5,0,2520,8515,0.2959483264826776,0.0,16,1,3,7,0,0.0,47.7233,-121.959,98019,407425.84,398000.0,325000.0,2,11871.64,2135.42,141
11038,427000.0,3,1.0,0,1200,5252,0.2284843869002285,0.0,53,5,3,7,0,0.0,47.6075,-122.134,98007,616434.41,553500.0,450000.0,3,10340.61,2183.79,5684
11039,265000.0,3,1.75,0,1330,12618,0.1054049770169599,3.0,32,3,3,7,0,0.0,47.4403,-122.271,98188,289078.35,264000.0,240000.0,1,10126.08,1802.77,3062
11040,398000.0,3,1.5,0,1310,2996,0.43724966622162886,0.0,17,1,3,7,0,0.0,47.5879,-122.29899999999999,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
11041,354000.0,6,3.5,0,3020,4500,0.6711111111111111,0.0,74,7,3,7,1,23.0,47.49800000000001,-122.225,98178,305357.85,276277.0,315000.0,1,8045.58,1722.62,4966
11042,339950.0,4,2.5,0,2260,6086,0.3713440683535984,0.0,16,1,3,8,0,0.0,47.3642,-122.17399999999999,98030,294089.77,281000.0,245000.0,1,9210.88,1956.98,4741
11043,399000.0,2,1.0,0,790,4000,0.1975,0.0,67,6,3,6,0,0.0,47.6844,-122.289,98115,608002.49,564000.0,435000.0,3,5407.32,1811.57,7018
11044,325000.0,2,2.0,0,970,5000,0.194,0.0,32,3,3,7,0,0.0,47.7223,-122.16,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
11045,998800.0,3,2.0,0,2250,8000,0.28125,2.0,60,6,4,9,0,0.0,47.7077,-122.37799999999999,98177,594476.85,527150.0,380000.0,3,10254.7,2170.96,3341
11046,350000.0,4,2.5,0,1530,2248,0.6806049822064056,0.0,101,10,3,7,0,0.0,47.5766,-122.309,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
11047,1000000.0,4,1.75,0,1780,11436,0.15564882826162993,0.0,48,4,5,9,0,0.0,47.6273,-122.194,98004,950873.06,912500.0,650000.0,5,11328.53,2209.22,3977
11048,561000.0,3,2.5,0,2120,5277,0.401743414819026,0.0,10,1,3,7,0,0.0,47.6811,-122.03399999999999,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
11049,245000.0,2,1.0,1,1500,6685,0.2243829468960359,0.0,89,8,3,7,0,0.0,47.7186,-122.354,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
11050,570000.0,2,1.0,1,1500,6685,0.2243829468960359,0.0,89,8,3,7,0,0.0,47.7186,-122.354,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
11051,845000.0,4,3.0,1,2390,4000,0.5975,0.0,84,8,5,8,0,0.0,47.6857,-122.331,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
11052,314500.0,4,2.5,0,2390,9600,0.24895833333333334,0.0,19,1,3,7,0,0.0,47.3289,-122.001,98010,379586.92,330000.0,240000.0,1,19688.19,1951.42,334
11053,650000.0,3,1.75,1,2920,9370,0.31163287086446106,0.0,34,3,4,8,0,0.0,47.5491,-122.15100000000001,98006,763026.1,734000.0,550000.0,4,12407.05,2712.18,3402
11054,298000.0,2,1.0,0,850,5000,0.17,0.0,108,10,3,5,0,0.0,47.4874,-122.20700000000001,98055,300024.22,292500.0,290000.0,1,7870.52,1776.27,4585
11055,500000.0,2,1.0,0,930,3200,0.290625,0.0,111,11,3,7,0,0.0,47.608999999999995,-122.314,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
11056,870000.0,4,2.5,1,3340,12248,0.2726975832789027,1.0,17,1,3,9,0,0.0,47.5858,-122.37899999999999,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
11057,299000.0,2,1.0,0,710,6732,0.10546642899584076,0.0,73,7,5,6,0,0.0,47.5151,-122.37200000000001,98126,424734.6,395750.0,435000.0,2,5114.61,1543.6,6732
11058,527000.0,3,2.25,1,2240,6450,0.34728682170542635,0.0,36,3,3,7,0,0.0,47.7034,-122.315,98125,459287.85,425000.0,375000.0,2,7634.36,1735.34,6879
11059,420000.0,3,1.0,0,1060,7638,0.13877978528410578,0.0,49,4,5,7,0,0.0,47.5941,-122.14200000000001,98007,616434.41,553500.0,450000.0,3,10340.61,2183.79,5684
11060,290000.0,3,2.5,0,2360,8764,0.2692834322227293,0.0,24,2,3,8,0,0.0,47.2114,-122.009,98022,273155.95,264975.0,245000.0,1,12785.89,1742.45,52
11062,499990.0,3,1.75,1,1730,9334,0.18534390400685666,0.0,38,3,3,8,0,0.0,47.6478,-122.113,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
11063,315000.0,3,1.75,1,1170,4000,0.2925,0.0,72,7,3,6,1,2.0,47.5306,-122.354,98106,318981.34,314250.0,325000.0,1,5556.02,1483.36,4161
11064,425000.0,4,2.25,0,3680,26266,0.14010507880910683,0.0,34,3,4,9,0,0.0,47.3219,-122.085,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
11065,630000.0,3,2.5,0,2900,46609,0.06221974296809629,0.0,28,2,3,9,0,0.0,47.7731,-122.086,98077,652523.07,632925.0,875000.0,4,31219.29,2742.81,785
11066,365000.0,3,1.75,0,1290,7205,0.17904233171408743,0.0,44,4,3,7,0,0.0,47.7329,-122.23700000000001,98034,485606.58,443000.0,475000.0,3,9040.35,1937.39,4428
11067,774000.0,4,2.75,0,2010,7000,0.28714285714285714,0.0,114,11,5,8,0,0.0,47.6607,-122.396,98199,732288.96,672500.0,1100000.0,4,5221.17,2072.72,4714
11068,368888.0,3,1.5,0,1490,12186,0.12227145905137042,0.0,65,6,4,7,0,0.0,47.7739,-122.322,98155,401674.23,371500.0,350000.0,2,10044.15,1751.5,4330
11069,339500.0,4,2.5,0,1930,7862,0.24548460951411855,0.0,21,2,3,7,0,0.0,47.3644,-122.04,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
11070,344950.0,4,1.75,1,2240,7500,0.2986666666666667,0.0,59,5,4,7,0,0.0,47.7466,-122.34,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
11071,450000.0,3,2.0,0,2320,17688,0.13116236996834013,0.0,63,6,3,8,1,21.0,47.4519,-122.363,98166,431499.54,387500.0,350000.0,2,12578.77,2005.81,3580
11072,814950.0,4,2.75,0,2990,6626,0.45125264111077573,0.0,1,0,3,9,0,0.0,47.7107,-122.11,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
11073,299900.0,4,2.5,0,2200,5730,0.38394415357766143,0.0,12,1,3,8,0,0.0,47.3482,-122.15299999999999,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
11074,315000.0,3,2.0,0,1500,7828,0.19161982626469085,0.0,48,4,4,7,0,0.0,47.4484,-122.15799999999999,98058,341664.88,330000.0,320000.0,1,11026.51,2006.16,2215
11075,880000.0,3,1.75,1,3860,9000,0.4288888888888889,2.0,45,4,3,9,0,0.0,47.7431,-122.29,98155,401674.23,371500.0,350000.0,2,10044.15,1751.5,4330
11076,195000.0,3,1.5,1,1430,5200,0.275,0.0,38,3,4,7,0,0.0,47.3644,-122.094,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
11077,910000.0,5,2.75,0,3750,8279,0.4529532552240609,0.0,14,1,3,9,0,0.0,47.6039,-122.06,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
11078,540000.0,5,2.5,0,3100,10189,0.3042496810285602,0.0,13,1,3,8,0,0.0,47.738,-121.965,98019,407425.84,398000.0,325000.0,2,11871.64,2135.42,141
11079,306000.0,3,2.5,0,1870,5874,0.31835205992509363,0.0,10,1,3,7,0,0.0,47.3992,-122.163,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
11080,272000.0,4,2.25,1,2040,7600,0.26842105263157895,0.0,37,3,4,8,0,0.0,47.3169,-122.365,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
11081,1300000.0,5,3.5,1,3700,8504,0.43508936970837253,0.0,65,6,3,8,1,1.0,47.669,-122.275,98105,744828.15,660000.0,580000.0,4,4500.82,1961.75,10643
11082,450000.0,3,1.75,1,3150,9258,0.3402462734931951,1.0,45,4,3,8,0,0.0,47.5571,-122.08,98027,587551.59,566250.0,525000.0,4,14503.6,2398.57,469
11083,450000.0,3,2.5,0,1990,12793,0.15555381849448918,0.0,22,2,3,8,0,0.0,47.7347,-122.226,98028,458486.87,440000.0,400000.0,2,10776.84,2119.75,3606
11084,310000.0,4,1.0,0,1740,11075,0.15711060948081265,0.0,50,5,3,7,0,0.0,47.7458,-122.334,98133,387011.59,375000.0,375000.0,2,7094.61,1614.76,6279
11085,530000.0,2,2.25,1,2080,11285,0.1843154630039876,0.0,61,6,4,8,0,0.0,47.3628,-122.147,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
11086,435000.0,4,2.5,1,2060,10125,0.2034567901234568,0.0,36,3,4,7,0,0.0,47.763999999999996,-122.262,98028,458486.87,440000.0,400000.0,2,10776.84,2119.75,3606
11087,485000.0,3,2.0,0,1590,11222,0.14168597397968277,0.0,67,6,4,7,0,0.0,47.7762,-122.367,98177,594476.85,527150.0,380000.0,3,10254.7,2170.96,3341
11088,690000.0,3,1.5,0,1760,4000,0.44,0.0,93,9,3,8,0,0.0,47.6401,-122.32,98102,748116.65,682500.0,525000.0,4,3015.2,1891.24,15829
11089,305000.0,4,2.5,0,1620,4000,0.405,0.0,7,0,3,7,0,0.0,47.3661,-122.02,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
11090,300000.0,3,1.75,0,1210,7000,0.17285714285714285,0.0,40,4,3,7,0,0.0,47.4572,-122.169,98058,341664.88,330000.0,320000.0,1,11026.51,2006.16,2215
11091,289950.0,4,3.0,1,2040,5050,0.403960396039604,0.0,22,2,3,8,0,0.0,47.3266,-122.175,98092,313948.5,299997.0,225000.0,1,11646.76,2144.05,892
11092,575000.0,3,2.5,0,2270,9600,0.23645833333333333,0.0,25,2,3,9,0,0.0,47.7388,-122.206,98011,488742.38,470000.0,435000.0,3,9762.14,2255.07,3569
11094,219000.0,3,1.5,0,1060,9600,0.11041666666666666,0.0,53,5,4,7,0,0.0,47.3229,-122.348,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
11095,265000.0,4,3.0,0,1940,8170,0.23745410036719705,0.0,67,6,4,7,0,0.0,47.7381,-122.302,98155,401674.23,371500.0,350000.0,2,10044.15,1751.5,4330
11096,1110000.0,5,3.25,1,3070,5000,0.614,0.0,9,0,3,9,0,0.0,47.6742,-122.35600000000001,98103,578441.15,550000.0,650000.0,3,3469.39,1638.48,9905
11097,200000.0,3,1.0,1,930,7590,0.1225296442687747,0.0,72,7,3,6,0,0.0,47.4802,-122.335,98166,431499.54,387500.0,350000.0,2,12578.77,2005.81,3580
11098,545000.0,4,2.75,1,2180,8480,0.25707547169811323,3.0,56,5,4,7,0,0.0,47.4961,-122.366,98146,359496.26,305000.0,210000.0,1,9020.24,1621.45,5573
11099,378000.0,3,2.5,0,2130,8404,0.25345073774393145,0.0,24,2,3,8,0,0.0,47.4623,-122.13,98058,341664.88,330000.0,320000.0,1,11026.51,2006.16,2215
11100,388000.0,2,1.75,0,800,4800,0.16666666666666666,0.0,93,9,4,6,0,0.0,47.5559,-122.396,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
11101,425000.0,4,2.25,1,2200,8384,0.26240458015267176,0.0,56,5,3,7,0,0.0,47.753,-122.31700000000001,98155,401674.23,371500.0,350000.0,2,10044.15,1751.5,4330
11102,536000.0,2,1.5,1,1130,746,1.5147453083109919,0.0,6,0,3,8,0,0.0,47.6684,-122.363,98107,562928.82,529950.0,500000.0,3,3178.16,1558.64,9602
11103,1180000.0,3,2.5,1,1970,23180,0.08498705780845557,4.0,78,7,3,8,1,17.0,47.5495,-122.398,98136,534712.0,485000.0,400000.0,3,5732.0,1699.25,6425
11104,629950.0,3,2.5,1,1680,1620,1.037037037037037,0.0,1,0,3,9,0,0.0,47.6425,-122.374,98119,756418.27,710000.0,800000.0,4,3356.41,1859.61,8638
11105,465000.0,4,1.75,1,1470,5350,0.27476635514018694,0.0,60,6,3,7,0,0.0,47.7048,-122.315,98125,459287.85,425000.0,375000.0,2,7634.36,1735.34,6879
11106,545000.0,4,2.25,0,2390,40510,0.05899777832633918,0.0,46,4,4,8,0,0.0,47.7566,-122.113,98072,543459.98,495000.0,565000.0,3,20163.96,2315.65,1231
11107,592000.0,4,2.5,0,2300,11165,0.20600089565606808,0.0,36,3,4,8,0,0.0,47.5794,-122.118,98008,581616.01,540200.0,480000.0,3,10030.9,2057.97,4437
11108,446000.0,4,2.0,1,2280,43692,0.052183466080747046,0.0,58,5,3,7,1,31.0,47.4067,-122.03,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
11109,375000.0,3,2.5,0,1330,816,1.6299019607843137,0.0,11,1,3,8,0,0.0,47.6836,-122.387,98117,576834.81,544000.0,575000.0,3,4636.39,1692.04,7953
11110,632500.0,5,2.5,0,2640,7096,0.37204058624577224,0.0,12,1,3,7,0,0.0,47.6827,-122.038,98053,626388.9,600000.0,635000.0,4,14869.49,2411.52,662
11111,459950.0,4,1.75,1,2430,9747,0.24930747922437674,0.0,41,4,3,8,0,0.0,47.7687,-122.27600000000001,98155,401674.23,371500.0,350000.0,2,10044.15,1751.5,4330
11112,485000.0,4,2.5,0,2470,35073,0.0704245430958287,0.0,26,2,3,9,0,0.0,47.3064,-122.10799999999999,98092,313948.5,299997.0,225000.0,1,11646.76,2144.05,892
11113,255000.0,3,1.0,0,1440,11330,0.12709620476610767,0.0,50,5,3,7,0,0.0,47.4742,-122.265,98168,240328.37,235000.0,235000.0,1,11269.84,1468.62,3794
11114,251750.0,3,2.0,0,1320,7200,0.18333333333333332,0.0,40,4,5,7,0,0.0,47.3947,-122.17399999999999,98031,295095.06,285000.0,300000.0,1,9468.32,1910.32,4877
11115,725000.0,3,2.5,0,2810,6300,0.44603174603174606,0.0,14,1,3,8,0,0.0,47.6077,-122.02,98074,655631.94,638250.0,550000.0,4,11778.2,2602.99,2411
11116,460000.0,3,3.25,0,1370,1194,1.1474036850921272,0.0,10,1,3,8,0,0.0,47.6704,-122.391,98107,562928.82,529950.0,500000.0,3,3178.16,1558.64,9602
11117,625000.0,3,2.5,1,2000,6341,0.31540766440624507,0.0,34,3,5,8,0,0.0,47.5639,-122.40100000000001,98116,604844.74,559000.0,625000.0,3,4854.48,1830.22,7523
11118,530000.0,3,1.75,0,1980,6760,0.29289940828402367,0.0,42,4,4,8,0,0.0,47.6398,-122.113,98008,581616.01,540200.0,480000.0,3,10030.9,2057.97,4437
11119,394950.0,3,2.5,0,2050,8172,0.2508565834557024,0.0,13,1,3,8,0,0.0,47.4808,-122.28,98168,240328.37,235000.0,235000.0,1,11269.84,1468.62,3794
11120,324950.0,4,1.75,1,2320,9240,0.2510822510822511,0.0,56,5,3,7,1,1.0,47.4909,-122.257,98178,305357.85,276277.0,315000.0,1,8045.58,1722.62,4966
11121,330000.0,3,2.25,1,1960,1985,0.9874055415617129,0.0,12,1,3,7,0,0.0,47.5417,-122.289,98118,408602.81,366925.0,350000.0,2,5583.8,1672.28,6841
11122,220000.0,4,1.75,0,1910,8171,0.23375351854118223,0.0,29,2,3,7,0,0.0,47.35,-122.16799999999999,98030,294089.77,281000.0,245000.0,1,9210.88,1956.98,4741
11123,685000.0,3,3.25,0,2030,11070,0.18337850045167117,0.0,35,3,4,8,0,0.0,47.6478,-122.117,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
11124,500000.0,3,2.25,1,2210,7680,0.2877604166666667,2.0,43,4,3,8,0,0.0,47.7729,-122.389,98177,594476.85,527150.0,380000.0,3,10254.7,2170.96,3341
11125,368000.0,4,2.75,1,2610,9426,0.27689369828134947,0.0,50,5,3,7,0,0.0,47.4435,-122.279,98188,289078.35,264000.0,240000.0,1,10126.08,1802.77,3062
11126,825000.0,3,2.25,1,2520,7975,0.315987460815047,0.0,25,2,4,9,0,0.0,47.6704,-122.18299999999999,98033,707447.32,659000.0,675000.0,4,9818.57,2219.42,3696
11127,660000.0,6,1.75,1,1840,2774,0.6633020908435472,0.0,115,11,3,7,0,0.0,47.6041,-122.31,98122,599650.75,558000.0,640000.0,3,3426.16,1735.14,13594
11128,253000.0,3,1.75,0,1570,7416,0.21170442286947141,0.0,44,4,4,7,0,0.0,47.4117,-122.17399999999999,98031,295095.06,285000.0,300000.0,1,9468.32,1910.32,4877
11129,392500.0,4,2.75,1,2400,19923,0.12046378557446168,0.0,62,6,5,7,0,0.0,47.3616,-122.14399999999999,98042,302863.74,286450.0,270000.0,1,11323.03,1963.3,1537
11130,605000.0,3,1.75,0,1930,5400,0.3574074074074074,2.0,37,3,3,9,0,0.0,47.77,-122.391,98177,594476.85,527150.0,380000.0,3,10254.7,2170.96,3341
11131,215000.0,3,1.0,0,1160,10384,0.11171032357473036,0.0,46,4,4,6,0,0.0,47.3634,-122.027,98038,345204.02,335000.0,275000.0,2,8695.4,2089.72,469
11132,650000.0,4,2.5,0,2820,15000,0.188,0.0,30,3,4,9,0,0.0,47.7255,-122.101,98052,637806.32,610000.0,550000.0,4,10489.92,2345.22,2908
11133,877500.0,4,2.0,1,3060,8000,0.3825,0.0,93,9,4,8,0,0.0,47.5795,-122.29,98144,528153.49,449000.0,450000.0,3,3763.37,1798.73,7895
11134,232500.0,3,1.0,1,1320,8450,0.15621301775147928,0.0,54,5,3,6,0,0.0,47.3278,-122.337,98023,284177.56,268000.0,245000.0,1,9809.44,1983.41,4604
