,grade,sqft_living,pop_den_by_zip,view,zip_rank_price,lat,sqft_lot,dist_cent,has_basement,zipcode_mean_liv,price
9047,9,2670,2411,0.0,4,47.6272,10496,0.0004759379501385923,0,2602.99,657500.0
9048,8,2530,892,2.0,1,47.2654,9933,0.00541110415512686,1,2144.05,331950.0
9049,8,1720,6425,1.0,3,47.5399,5899,0.013082285318559782,1,1699.25,514000.0
9050,9,3090,288,2.0,2,47.3541,27598,0.06009867479224435,1,1807.97,496000.0
9051,11,3930,2908,0.0,4,47.7209,21894,0.009895222160664682,0,2345.22,1090000.0
9052,7,1120,1537,0.0,1,47.3638,5200,0.037348030470916296,0,1963.3,195700.0
9053,9,3960,6667,2.0,4,47.6317,8640,0.0004975778393352345,1,2106.13,1400000.0
9054,10,4060,785,0.0,4,47.7213,20822,0.016975180055400618,0,2742.81,1180000.0
9055,9,2350,4437,0.0,3,47.6156,9648,0.0011417988919668444,0,2057.97,643403.0
9056,7,2380,4877,0.0,1,47.3982,7066,0.013385988365651576,0,1910.32,357000.0
9057,7,1480,3977,0.0,5,47.63800000000001,8163,0.0003287168975071545,1,2209.22,865000.0
9058,10,2930,5684,0.0,3,47.6335,9280,0.0006901379501382456,0,2183.79,905000.0
9059,6,1290,4441,0.0,1,47.4227,7100,0.020409432686979583,0,1746.92,265000.0
9060,9,2730,4323,0.0,2,47.512,7246,0.006327162049861884,0,1998.23,535000.0
9061,6,1290,7953,0.0,3,47.6951,5440,0.009546367313019008,1,1692.04,450000.0
9062,8,2170,1725,0.0,2,47.5057,7533,0.009778946260388053,0,2384.58,460500.0
9063,7,1850,4966,0.0,1,47.4877,8580,0.0012273905817167894,1,1722.62,315000.0
9064,8,2110,4437,0.0,3,47.6431,13939,0.0021510432132958537,1,2057.97,607500.0
9065,7,960,9905,0.0,3,47.661,3235,0.00407977783933494,0,1638.48,432000.0
9066,8,2590,469,0.0,2,47.3883,6139,0.04638192520775717,0,2089.72,479000.0
9067,9,3080,2215,0.0,1,47.4501,6600,0.019060104155124956,0,2006.16,475000.0
9068,7,1630,6879,0.0,2,47.7293,8146,0.006155346260388489,0,1735.34,415000.0
9069,6,910,7953,0.0,3,47.683,5000,0.008308251523545175,0,1692.04,450000.0
9070,8,2780,2185,1.0,4,47.5844,33503,0.006073972576177063,1,2998.8,1140000.0
9071,7,3880,4323,0.0,2,47.4806,8432,0.007942935734071694,0,1998.23,430000.0
9072,7,1360,2215,0.0,1,47.4351,10742,0.011017167313019232,1,2006.16,296000.0
9073,7,2560,1717,0.0,1,47.34,8927,0.011380164265928123,1,1876.0,303000.0
9074,8,2600,2185,0.0,4,47.5971,6015,0.005557251523546357,0,2998.8,641000.0
9075,7,1220,7018,0.0,3,47.6952,5739,0.0066767988919661245,1,1811.57,280000.0
9076,7,1560,3800,0.0,1,47.341,9635,0.022127616897506246,1,1924.47,260750.0
9077,8,2080,2185,0.0,4,47.5978,5191,0.00579631994459891,0,2998.8,601000.0
9078,6,1490,3580,0.0,2,47.4683,6604,0.01878123268698074,0,2005.81,255000.0
9079,8,2020,2908,0.0,4,47.6373,10720,0.001578127423822943,1,2345.22,555000.0
9080,8,1530,2059,0.0,5,47.6354,10827,3.100941828247864e-05,0,2238.67,865000.0
9081,9,3450,3977,0.0,5,47.5969,17400,0.0007009462603878168,1,2209.22,1390000.0
9082,7,1400,892,0.0,1,47.3029,31626,0.05217753573407127,1,2144.05,315000.0
9083,7,1730,1717,0.0,1,47.2956,9610,0.017763732686979547,1,1876.0,200000.0
9084,7,1370,6879,0.0,2,47.7195,6450,0.005388419944597732,0,1735.34,357000.0
9085,8,1050,13594,0.0,3,47.6029,934,0.0017132011080334484,1,1735.14,390000.0
9086,7,2840,3341,0.0,3,47.764,10220,0.01793929362880895,1,2170.96,462000.0
9087,7,1010,4441,0.0,1,47.4166,5200,0.019150701108031753,0,1746.92,174500.0
9088,6,1210,6279,0.0,2,47.7225,7140,0.011514146260387584,0,1614.76,305000.0
9089,8,1720,6279,0.0,2,47.7365,14040,0.012049198891966376,1,1614.76,449000.0
9090,6,2710,6732,0.0,2,47.5188,5000,0.0150576274238236,0,1543.6,260000.0
9091,9,3110,2908,0.0,4,47.701,6142,0.009138532686980162,0,2345.22,751000.0
9092,7,1250,6279,0.0,2,47.7284,9270,0.011174825207755982,0,1614.76,370037.0
9093,7,1900,892,0.0,1,47.2769,8910,0.029944504155126384,0,2144.05,229950.0
9094,8,1740,2215,0.0,1,47.4451,7682,0.018886251523545387,1,2006.16,349000.0
9095,8,2070,2215,0.0,1,47.4498,3808,0.0194429778393342,0,2006.16,348000.0
9096,9,3030,7895,2.0,3,47.5978,5600,0.0016503905817176247,1,1798.73,1220000.0
9097,10,3610,4604,0.0,1,47.2911,18948,0.03703189584487508,0,1983.41,510000.0
9098,7,1520,4604,0.0,1,47.2907,6805,0.04543074847645583,1,1983.41,265000.0
9099,10,2780,10643,2.0,4,47.6569,4815,0.001759472576177255,0,1961.75,1250000.0
9100,8,2590,3569,0.0,3,47.7739,8384,0.004776516897507089,1,2255.07,485000.0
9101,7,1150,7018,0.0,3,47.6806,5217,0.003117446260387969,0,1811.57,489000.0
9102,7,920,6425,0.0,3,47.5569,5120,0.01107699058171827,0,1699.25,400000.0
9103,9,2110,2908,0.0,4,47.665,3600,0.005980148476454186,0,2345.22,638000.0
9104,7,1170,2908,0.0,4,47.6849,8740,0.006845559002769518,0,2345.22,440000.0
9105,7,1900,6879,0.0,2,47.7037,8240,0.0051192199445985985,1,1735.34,305000.0
9106,7,1900,6879,0.0,2,47.7037,8240,0.0051192199445985985,1,1735.34,649950.0
9107,9,3290,2185,0.0,4,47.5961,6012,0.00722503047091445,0,2998.8,680000.0
9108,9,2660,1725,0.0,2,47.4911,22050,0.014187609418282406,0,2384.58,629000.0
9109,8,2160,2719,0.0,4,47.5751,7584,0.010804651523546467,0,2230.1,555000.0
9110,8,2700,785,0.0,4,47.7628,35362,0.01890244321329681,0,2742.81,669000.0
9111,8,1980,892,0.0,1,47.2642,6608,0.006511204155126863,0,2144.05,272000.0
9112,7,2600,4966,0.0,1,47.4881,9900,0.0008134747922430404,1,1722.62,270000.0
9113,6,1280,3800,0.0,1,47.3262,9775,0.030748211634350132,0,1924.47,215000.0
9114,7,1710,3591,0.0,5,47.5393,17707,0.0012881883656515535,1,2699.47,690000.0
9115,7,1270,4966,2.0,1,47.5051,6825,0.0013112642659285363,0,1722.62,256000.0
9116,7,1890,4877,0.0,1,47.4121,7314,0.01256515678670419,1,1910.32,255000.0
9117,7,3440,9905,0.0,3,47.6981,8100,0.008636230470913813,0,1638.48,550000.0
9118,7,1190,5573,0.0,1,47.5131,5280,0.01698451689750645,0,1621.45,410000.0
9119,7,1030,6425,0.0,3,47.5311,4366,0.014343243213296346,0,1699.25,410000.0
9120,7,1240,4585,0.0,1,47.4728,4000,0.006091162049861206,0,1776.27,259000.0
9121,7,1730,3794,0.0,1,47.5024,21183,0.01236392742382194,1,1468.62,292000.0
9122,7,1590,7523,0.0,3,47.5752,5000,0.0074492274238226065,1,1830.22,518000.0
9123,8,1760,2719,0.0,4,47.5764,3097,0.011395104155125365,0,2230.1,485000.0
9124,7,1330,892,0.0,1,47.3128,35060,0.03153639889196806,0,2144.05,259500.0
9125,8,2340,469,0.0,2,47.3773,5420,0.05002397783933678,0,2089.72,354000.0
9126,8,3740,3977,0.0,5,47.6354,22464,0.0003687905817173152,1,2209.22,999950.0
9127,7,1150,3402,0.0,4,47.5531,10466,0.0038798409972294915,0,2712.18,464500.0
9128,7,1750,469,0.0,2,47.3605,4200,0.05051029362880718,0,2089.72,300000.0
9129,8,3890,6841,1.0,2,47.5445,7216,0.002809032686981116,1,1672.28,1080000.0
9130,7,1770,4604,0.0,1,47.2877,6666,0.0397693695290872,0,1983.41,309950.0
9131,7,1160,4161,0.0,1,47.5651,3700,0.007648559002769831,0,1483.36,315000.0
9132,7,1440,7018,0.0,3,47.6898,5580,0.006164083102492322,0,1811.57,499950.0
9133,8,2600,8638,2.0,4,47.637,4800,0.0016963094182823298,1,1859.61,780000.0
9134,8,2640,3591,2.0,5,47.5374,16090,0.0015792252077568352,1,2699.47,885000.0
9135,7,1010,6667,0.0,4,47.6224,3885,0.0001808326869808068,0,2106.13,500000.0
9136,8,1840,3800,2.0,1,47.3512,6755,0.020237837950140582,0,1924.47,329000.0
9137,7,1720,2215,0.0,1,47.4669,7455,0.007749283102492692,1,2006.16,246000.0
9138,7,1280,3696,0.0,4,47.6922,9600,0.0045813747922438626,0,2219.42,405000.0
9139,7,1700,1725,0.0,2,47.4801,7800,0.010576483102493,1,2384.58,349000.0
9140,8,1980,4877,0.0,1,47.4038,12062,0.014160688365650929,0,1910.32,374950.0
9141,7,1160,4428,0.0,3,47.7279,7217,0.0004175063711907269,0,1937.39,306000.0
9142,7,1980,4437,0.0,3,47.6226,7840,0.0002644778393355519,1,2057.97,416000.0
9143,8,1960,4323,0.0,2,47.5315,12476,0.005514272576177587,0,1998.23,560000.0
9144,7,1270,4330,0.0,2,47.7576,20700,0.0086198831024936,1,1751.5,260000.0
9145,8,2060,3800,0.0,1,47.2752,38377,0.030753343213297608,1,1924.47,306500.0
9146,7,1980,2215,0.0,1,47.4474,11274,0.011367993628808575,1,2006.16,299950.0
9147,8,1450,892,0.0,1,47.2576,8977,0.006263072576177884,0,2144.05,265500.0
9148,7,1200,1717,0.0,1,47.268,12000,0.004977522160666445,0,1876.0,219000.0
9149,8,1830,1231,0.0,3,47.7427,17349,0.01438036952908622,1,2315.65,365000.0
9150,7,2090,334,0.0,1,47.3497,42689,0.07899084099723007,0,1951.42,499000.0
9151,7,1510,4428,0.0,3,47.7243,8301,0.0009000221606653804,0,1937.39,366000.0
9152,8,1310,7953,0.0,3,47.6987,1264,0.009961956786703672,0,1692.04,514950.0
9153,10,3790,2185,0.0,4,47.5976,10669,0.00676661468144075,0,2998.8,875000.0
9154,8,2240,2361,0.0,4,47.5937,8800,0.0018411988919670441,0,2572.91,831000.0
9155,9,2740,469,0.0,4,47.5346,7266,0.01490077783933563,1,2398.57,689900.0
9156,7,1660,469,0.0,2,47.3812,10763,0.04923597257617855,0,2089.72,315000.0
9157,7,1480,6279,0.0,2,47.7757,7284,0.01839223047091315,1,1614.76,336500.0
9158,8,2640,6667,0.0,4,47.6332,4050,0.00041561468144052285,1,2106.13,1100000.0
9159,7,1900,6279,0.0,2,47.762,8057,0.014253372576176307,1,1614.76,375000.0
9160,9,2860,141,0.0,2,47.7718,24046,0.048050916897506596,1,2135.42,289275.0
9161,8,3440,4441,0.0,1,47.4077,6000,0.021706464265928958,0,1746.92,455000.0
9162,8,1640,4428,2.0,3,47.7145,10695,0.0008113063711916529,0,1937.39,505000.0
9163,7,1450,6732,0.0,2,47.5607,3350,0.009430927423823381,0,1543.6,450000.0
9164,8,2300,171,0.0,3,47.5369,7398,0.031237156786702747,0,2602.71,567500.0
9165,7,1460,4585,0.0,1,47.4402,8505,0.006658162049862917,0,1776.27,265000.0
9166,8,1570,149,0.0,2,47.6965,14992,0.022134674792243594,0,1720.08,340000.0
9167,6,1540,141,0.0,2,47.7403,8885,0.028515074792243435,0,2135.42,375000.0
9168,8,3300,9905,0.0,3,47.6557,4218,0.003481156786703584,1,1638.48,920000.0
9169,9,2130,3591,0.0,5,47.5358,11843,0.0005391620498620035,0,2699.47,850000.0
9170,7,1010,1537,0.0,1,47.3244,9750,0.026157483102491833,0,1963.3,202000.0
9171,9,2420,785,0.0,4,47.7267,12000,0.01711129584487501,0,2742.81,725000.0
9172,10,3870,3402,0.0,4,47.5589,33980,0.0075250725761770295,1,2712.18,900000.0
9173,8,1960,9905,0.0,3,47.6849,6000,0.006118988365650603,1,1638.48,680200.0
9175,7,1890,3800,0.0,1,47.3454,7650,0.023182043213294725,0,1924.47,325000.0
9176,9,2250,2908,0.0,4,47.6651,4134,0.005914611634349033,0,2345.22,675000.0
9177,4,750,4428,1.0,3,47.6985,16321,0.00015111689750698846,0,1937.39,435000.0
9178,7,1610,334,0.0,1,47.3429,14000,0.055000735734071916,1,1951.42,263500.0
9179,8,2590,785,0.0,4,47.769,36256,0.019752169529086285,0,2742.81,550000.0
9180,9,2520,7523,1.0,3,47.5671,3750,0.009992716897506386,0,1830.22,875000.0
9181,7,1340,4604,0.0,1,47.3313,8400,0.032865390581718786,0,1983.41,246600.0
9182,8,1460,6279,0.0,2,47.7145,941,0.01119791468143988,0,1614.76,337000.0
9183,7,1380,469,0.0,2,47.3628,7500,0.048760477839335035,0,2089.72,240000.0
9184,8,1510,2361,0.0,4,47.5931,11120,0.0023215357340721186,0,2572.91,490000.0
9185,7,910,4428,0.0,3,47.726000000000006,8008,0.0011176537396123572,0,1937.39,305000.0
9186,7,1970,141,0.0,2,47.7453,3655,0.02975033795013883,0,2135.42,350000.0
9187,7,1540,4966,0.0,1,47.4973,6632,0.0026724432132957765,1,1722.62,284200.0
9188,7,1980,469,0.0,2,47.3675,9757,0.05457788310249208,0,2089.72,357000.0
9189,10,3150,2908,0.0,4,47.7302,38865,0.013170674792244586,1,2345.22,854000.0
9190,10,4700,2185,0.0,4,47.5878,49658,0.007751451523545534,0,2998.8,1180000.0
9191,8,2300,2059,0.0,5,47.6322,15952,6.9357340720130065e-06,1,2238.67,1000000.0
9192,8,1880,9905,0.0,3,47.6864,3000,0.007256246260387737,1,1638.48,616500.0
9193,7,2640,7953,0.0,3,47.6783,3750,0.007048767313019171,1,1692.04,750000.0
9194,8,3900,2908,0.0,4,47.6612,9100,0.003416090581717371,1,2345.22,650000.0
9195,8,2670,2024,0.0,1,47.3792,10050,0.012025337950138985,1,1729.97,275000.0
9196,7,1840,10643,0.0,4,47.6681,4280,0.0038443988919665507,1,1961.75,540000.0
9197,6,1120,1717,0.0,1,47.2886,10665,0.014442295844875606,0,1876.0,225000.0
9198,10,2970,3402,0.0,4,47.562,9072,0.007360146260388008,0,2712.18,845000.0
9199,6,1410,6732,0.0,2,47.523,7740,0.01425769058171672,0,1543.6,490000.0
9200,9,3060,2719,0.0,4,47.5521,8167,0.017616335734071387,0,2230.1,753000.0
9201,7,2490,4428,0.0,3,47.726000000000006,7210,0.0033423168975077588,0,1937.39,475000.0
9202,6,840,3794,0.0,1,47.4756,7203,0.010441669529086267,0,1468.62,124000.0
9203,6,840,3794,0.0,1,47.4756,7203,0.010441669529086267,0,1468.62,224000.0
9204,7,1130,7953,0.0,3,47.6862,3800,0.009010967313019085,0,1692.04,485000.0
9205,6,1850,4966,0.0,1,47.4923,6000,0.0021142853185595603,1,1722.62,230000.0
9206,7,2330,4877,0.0,1,47.4193,14175,0.007617240997229453,1,1910.32,372000.0
9207,7,1880,1537,0.0,1,47.3584,9426,0.03785403573407217,0,1963.3,306000.0
9208,9,2980,7018,0.0,3,47.6768,3000,0.004929767313018902,1,1811.57,905000.0
9209,7,1440,7523,0.0,3,47.57100000000001,6678,0.008671674792241844,1,1830.22,440000.0
9210,7,1630,1537,0.0,1,47.3605,10001,0.02935997783933396,1,1963.3,280000.0
9211,8,1930,2719,0.0,4,47.5791,4500,0.010531567313020266,0,2230.1,425000.0
9212,7,1130,3062,0.0,1,47.4526,11429,0.009121716897508212,0,1802.77,204950.0
9213,7,1650,3696,0.0,4,47.6871,7500,0.0014965800554020442,1,2219.42,670000.0
9214,7,820,9905,0.0,3,47.6623,2723,0.004039504155124634,0,1638.48,475000.0
9215,7,2900,3794,0.0,1,47.4935,6650,0.013262359002769668,1,1468.62,352000.0
9216,7,2330,4437,2.0,3,47.6148,8800,0.0011898462603877145,1,2057.97,575000.0
9217,8,1660,2989,3.0,2,47.5552,5070,0.004525464265928579,0,1704.62,491000.0
9218,9,3020,2185,0.0,4,47.5982,7465,0.006697819944599006,0,2998.8,750000.0
9219,8,1850,2908,0.0,4,47.6535,50662,0.003207064265927928,1,2345.22,830000.0
9220,10,5960,171,4.0,3,47.5398,20197,0.03080305678670434,1,2602.71,1140000.0
9221,6,960,2215,0.0,1,47.4676,27442,0.015264335734072385,0,2006.16,137124.0
9222,6,1150,6841,0.0,2,47.562,6000,0.0032663958448756296,0,1672.28,225000.0
9223,7,2130,2361,0.0,4,47.605,7300,0.0012732988919670301,1,2572.91,732600.0
9224,8,2460,3402,0.0,4,47.548,8001,0.005923725207756497,0,2712.18,818000.0
9225,9,2360,1537,0.0,1,47.3856,14950,0.017479956786703672,0,1963.3,431000.0
9226,7,1320,6279,0.0,2,47.7039,1034,0.008925219944597385,0,1614.76,304000.0
9227,7,1910,6667,0.0,4,47.6236,4667,9.585373961205969e-05,1,2106.13,650000.0
9228,8,1610,2908,0.0,4,47.6644,6160,0.003993706371191211,0,2345.22,450000.0
9229,7,1610,4323,0.0,2,47.5104,8401,0.007561635734071608,0,1998.23,269000.0
9230,7,1160,3977,0.0,5,47.6391,10732,0.00037049584487530636,0,2209.22,875000.0
9231,8,2870,3591,0.0,5,47.5787,8393,0.0006440747922440292,1,2699.47,890000.0
9232,8,2280,1231,0.0,3,47.7568,9725,0.011879837950137513,0,2315.65,565000.0
9233,8,1370,13594,0.0,3,47.6021,1339,0.0014566537396123232,1,1735.14,448175.0
9234,9,2970,2185,0.0,4,47.5973,6500,0.005875767313020339,0,2998.8,680000.0
9235,8,1460,4604,4.0,1,47.3311,12367,0.04228870637119146,1,1983.41,629000.0
9236,8,1570,4714,0.0,4,47.652,1486,0.004148093628808786,1,2072.72,494000.0
9237,9,2880,15829,0.0,4,47.6448,5500,0.0017121620498609185,1,1891.24,1100000.0
9238,7,1900,4428,0.0,3,47.7096,9460,0.0024613695290860347,1,1937.39,450000.0
9239,8,2020,1725,0.0,2,47.4706,11050,0.017287362049861997,1,2384.58,330000.0
9240,10,3110,3402,3.0,4,47.5623,11397,0.00782566204986198,0,2712.18,960000.0
9241,9,2390,1717,0.0,1,47.3385,7056,0.009435432686979339,0,1876.0,360000.0
9242,8,2150,469,0.0,2,47.3515,11672,0.06152465152354568,0,2089.72,378000.0
9243,7,1340,6425,0.0,3,47.5427,6250,0.012733411634348376,1,1699.25,499950.0
9244,7,1990,1231,0.0,3,47.7477,12866,0.007498548476454101,0,2315.65,450000.0
9245,7,1600,7523,0.0,3,47.5691,5969,0.009089032686981363,1,1830.22,523500.0
9246,9,2680,785,0.0,4,47.7655,43995,0.0203974537396126,0,2742.81,600000.0
9247,8,2080,1537,0.0,1,47.3737,4828,0.024879935734070983,0,1963.3,290000.0
9248,7,1340,469,0.0,2,47.3779,5434,0.04595108310249355,0,2089.72,176000.0
9249,7,2590,10361,0.0,4,47.635,3750,0.0012342357340715288,1,1905.51,885000.0
9250,7,1240,10643,0.0,4,47.6689,3000,0.0041796831024927,0,1961.75,483000.0
9251,7,1310,1537,0.0,1,47.3739,7125,0.020844462049862688,0,1963.3,240000.0
9252,8,2530,7953,1.0,3,47.6985,5200,0.0111129041551252,1,1692.04,720000.0
9253,7,1780,2215,0.0,1,47.4455,5822,0.011130935734072511,0,2006.16,311000.0
9254,7,1600,6841,0.0,2,47.5177,7995,0.002781011634349661,0,1672.28,332500.0
9255,7,1570,3580,0.0,2,47.4608,15330,0.01787596952908671,1,2005.81,164950.0
9256,7,1570,3580,0.0,2,47.4608,15330,0.01787596952908671,1,2005.81,371000.0
9257,7,1650,4877,0.0,1,47.3926,16200,0.014645798891965286,0,1910.32,264500.0
9258,6,870,10643,2.0,4,47.6697,4280,0.0026420831024931923,0,1961.75,503000.0
9259,9,2830,7018,0.0,3,47.6952,5010,0.006747119944598038,1,1811.57,738000.0
9260,7,980,9905,0.0,3,47.6858,3350,0.007368240997230008,0,1638.48,393000.0
9261,7,990,288,0.0,2,47.5013,45528,0.028663811634348516,0,1807.97,280000.0
9262,8,2360,3800,2.0,1,47.3367,9647,0.02909090637118941,1,1924.47,260000.0
9263,7,1000,7523,2.0,3,47.5659,4640,0.009315569529086003,0,1830.22,505000.0
9264,7,1660,4741,0.0,1,47.353,8000,0.016055167313020206,1,1956.98,241000.0
9265,7,1520,2908,0.0,4,47.667,9605,0.003750990581717625,0,2345.22,530000.0
9266,8,1180,6841,2.0,2,47.5561,4000,0.002403643213296795,1,1672.28,713000.0
9267,7,1770,6279,0.0,2,47.7289,10125,0.012685093628808453,0,1614.76,487000.0
9268,6,980,1537,0.0,1,47.3674,5393,0.038635393628807795,0,1963.3,128000.0
9269,7,1840,4441,0.0,1,47.3979,10178,0.019508243213294963,1,1746.92,210500.0
9270,7,1810,1725,0.0,2,47.5067,7210,0.008042388365651324,1,2384.58,420000.0
9271,8,1780,7018,0.0,3,47.6809,4320,0.0034703567867039303,0,1811.57,679000.0
9272,9,2840,2908,0.0,4,47.7097,4227,0.010522274792243382,0,2345.22,784950.0
9273,9,2650,892,0.0,1,47.3325,6366,0.017558125207754256,0,2144.05,352000.0
9274,7,1270,4714,0.0,4,47.6526,1318,0.004239862049861203,1,2072.72,386000.0
9275,7,1260,5573,0.0,1,47.5114,17000,0.014746290581717891,0,1621.45,335000.0
9276,7,1750,2185,0.0,4,47.5887,15500,0.006007609418282416,1,2998.8,472500.0
9277,8,2680,3606,0.0,2,47.7422,13292,0.003044172576177746,1,2119.75,599950.0
9278,9,3830,662,0.0,4,47.685,6765,0.012929190581717279,0,2411.52,963990.0
9279,8,1610,7895,2.0,3,47.5969,3600,0.0017332221606652205,0,1798.73,735000.0
9280,10,3840,2411,0.0,4,47.6347,9751,0.001640632686980791,0,2602.99,858450.0
9281,7,2670,10643,0.0,4,47.6711,4000,0.0038801357340720083,1,1961.75,665000.0
9282,7,2000,469,0.0,2,47.3508,7414,0.04770416204986127,0,2089.72,290000.0
9283,7,860,2989,0.0,2,47.5263,4320,0.00926123268698112,0,1704.62,250000.0
9284,7,1420,4741,0.0,1,47.3555,7205,0.015099398891967663,0,1956.98,192500.0
9285,8,2060,3580,2.0,2,47.4404,13400,0.020098495844876493,0,2005.81,350000.0
9286,8,2790,1725,0.0,2,47.4891,9910,0.01222725152354508,0,2384.58,518000.0
9287,7,1410,9602,0.0,3,47.6606,3376,0.004784740997229827,0,1558.64,563000.0
9288,7,2420,3062,0.0,1,47.4693,9566,0.005437074792244757,0,1802.77,375000.0
9289,8,1460,9905,0.0,3,47.698,1319,0.008624435734072153,0,1638.48,400000.0
9290,7,2460,4604,0.0,1,47.3305,16000,0.035309980055401494,1,1983.41,240000.0
9291,6,1000,13594,0.0,3,47.6088,5120,0.0012211537396121742,0,1735.14,317500.0
9292,10,4420,5684,0.0,3,47.6468,36342,0.0017548379501383742,1,2183.79,1320000.0
9293,9,1740,4437,0.0,3,47.6264,13750,0.00021150637119046276,0,2057.97,645000.0
9294,7,1280,7018,0.0,3,47.6762,4840,0.003487130470914456,1,1811.57,649000.0
9295,8,2520,469,0.0,4,47.5399,3980,0.01368608310249344,0,2398.57,605000.0
9296,7,1500,3341,0.0,3,47.7034,1471,0.010282125207755876,0,2170.96,337900.0
9297,8,2490,13594,0.0,3,47.6098,3600,0.0009190221606649466,1,1735.14,535000.0
9298,7,1530,2989,0.0,2,47.5507,5684,0.004966085318559858,1,1704.62,325000.0
9299,8,1740,1725,0.0,2,47.5132,10875,0.008270119944599027,0,2384.58,429950.0
9300,9,3550,785,0.0,4,47.7292,32807,0.015549327423822958,0,2742.81,775000.0
9301,7,1280,6667,0.0,4,47.6339,6000,0.00045959889196649413,0,2106.13,650000.0
9302,8,2320,3591,0.0,5,47.5762,13114,0.0003868695290860937,0,2699.47,1200000.0
9303,5,1140,4330,0.0,2,47.7497,10404,0.006858588365650892,0,1751.5,275000.0
9304,9,3930,141,0.0,2,47.7412,16970,0.03083120110803331,0,2135.42,575000.0
9305,7,2370,4330,0.0,2,47.7634,16455,0.006364677839335115,1,1751.5,540000.0
9306,7,2340,7895,0.0,3,47.5759,4206,0.0027892221606649076,1,1798.73,640000.0
9307,7,1240,2215,0.0,1,47.4469,9125,0.01353576731301936,0,2006.16,275000.0
9308,9,2740,2411,0.0,4,47.6095,10533,0.0034610725761783055,0,2602.99,672800.0
9309,7,1940,5684,0.0,3,47.5942,9144,0.002946793628808791,1,2183.79,495000.0
9310,10,2950,785,0.0,4,47.7316,35108,0.020922943213296505,0,2742.81,820000.0
9311,7,1980,4330,0.0,2,47.7707,11443,0.0061168094182818275,0,1751.5,475000.0
9312,10,2850,7953,4.0,3,47.6995,7861,0.012383167313019616,1,1692.04,1280000.0
9313,7,1160,785,0.0,4,47.7419,9375,0.01849548531856027,0,2742.81,380000.0
9314,8,2130,2215,0.0,1,47.4396,8225,0.01279399889196583,0,2006.16,397500.0
9315,7,2420,6841,2.0,2,47.532,8560,0.005010574792243724,1,1672.28,352000.0
9316,8,2820,3402,0.0,4,47.565,8600,0.005212619944598349,1,2712.18,893880.0
9317,8,3710,2411,0.0,4,47.6101,34200,0.0027201041551244845,1,2602.99,635000.0
9318,7,1770,4428,0.0,3,47.7166,8165,0.0004537778393355537,0,1937.39,420000.0
9319,7,1260,9602,0.0,3,47.6748,2500,0.006986319944597537,1,1558.64,503000.0
9320,7,2330,5573,2.0,1,47.4899,10143,0.01727020110803289,1,1621.45,689000.0
9321,7,2490,9905,0.0,3,47.6551,3840,0.003413388365650311,1,1638.48,749500.0
9322,9,4090,2361,0.0,4,47.6408,49542,0.0012426800554013449,1,2572.91,1150000.0
9323,8,2800,141,0.0,2,47.7392,12831,0.030301095844874754,0,2135.42,563500.0
9324,8,2440,3606,0.0,2,47.7649,9664,0.0030730936288087805,1,2119.75,480000.0
9325,9,2540,4604,1.0,1,47.3204,8800,0.04748269058171793,1,1983.41,374950.0
9326,7,1600,469,0.0,2,47.3675,6250,0.054320504155126084,0,2089.72,308950.0
9327,7,2680,4161,0.0,1,47.542,16934,0.01101853795013886,1,1483.36,445000.0
9328,7,1220,1537,0.0,1,47.3642,9000,0.0318165515235477,0,1963.3,237200.0
9329,7,1550,6879,0.0,2,47.72,7270,0.008175404155123757,0,1735.34,453500.0
9330,7,2080,7018,0.0,3,47.6886,4549,0.0049668883656507614,1,1811.57,616500.0
9331,10,5000,2185,0.0,4,47.6012,32909,0.0049501462603883,0,2998.8,1250000.0
9332,5,630,7953,0.0,3,47.6923,5150,0.009300556786703782,0,1692.04,396000.0
9333,6,1070,5573,0.0,1,47.5015,8179,0.01455222216066546,0,1621.45,210000.0
9334,7,1900,7523,0.0,3,47.5689,5175,0.008673790581717564,1,1830.22,539000.0
9335,8,2960,3580,0.0,2,47.4358,18600,0.021355969529084882,0,2005.81,605000.0
9336,6,1490,7953,0.0,3,47.6933,4800,0.008891135734072192,0,1692.04,437500.0
9337,7,1500,4877,0.0,1,47.3926,15000,0.005354640997230293,0,1910.32,215000.0
9338,7,2410,171,0.0,3,47.5326,4780,0.032487046260387155,0,2602.71,440000.0
9339,7,2000,6879,0.0,2,47.71100000000001,22500,0.006626788365652421,1,1735.34,525000.0
9340,7,1140,41,0.0,2,47.4755,20383,0.07066410415512764,1,1840.36,319900.0
9341,7,1120,785,0.0,4,47.7551,9075,0.02071200110803244,0,2742.81,335000.0
9342,9,2900,469,0.0,2,47.4013,35273,0.04495113573407228,0,2089.72,485000.0
9343,8,3220,4604,0.0,1,47.3188,7700,0.04558965373961057,0,1983.41,359999.0
9344,8,2500,2361,3.0,4,47.5938,19783,0.0017731357340718143,0,2572.91,799000.0
9345,7,1610,3194,0.0,1,47.4517,10454,0.017308780055402106,0,1610.53,280000.0
9346,8,2250,6667,0.0,4,47.6382,3433,0.0010116988919664886,1,2106.13,1050000.0
9347,6,1240,4585,0.0,1,47.4778,4800,0.0029493199445985514,0,1776.27,290000.0
9348,7,1660,4585,0.0,1,47.4333,2748,0.003650083102492428,0,1776.27,235000.0
9349,7,2080,9905,0.0,3,47.6853,3000,0.007186925207755463,1,1638.48,495000.0
